,favorite_count,favorited,id,is_quote_status,retweet_count,retweeted,text,username
1674,12,False,954214887789617152,False,4,False,Coastal trough along the lower TX coast shifts NNE Friday eroding the remaining surface cold dome and bringing a ch… https://t.co/0oR8V3hSW9,JeffLindner1
1675,0,False,954214161680076800,False,353,False,"RT @ShesLikeTexas15: Houston right now 
#houwx #snowday #HoustonWeather https://t.co/gWKFevxxAP",joshuatcarley
1676,0,False,954171895225638912,False,38,False,RT @ABC13Miya: Thoroughly iced over 288 overpass at 59 near Downtown. Seriously people. Don’t drive here! #abc13 #houwx https://t.co/cBJ0aB…,CCartwright1971
1677,76,False,954167309630889989,False,4,False,THANK YOU @NWSHouston for getting forecast products and briefings out Mon afternoon in a rapidly changing forecast… https://t.co/KFrtRQ5oXn,JeffLindner1
1678,0,False,954147861909917696,False,19,False,"RT @HCSOTexas: #houtraffic - #houwx 
 TXDOT reporting icy conditions on N IH 45 @ the Belt - both North bound and South bound lanes  - use…",surina1913
1679,0,False,954141293059497984,False,0,False,It’s 30 degrees outside and I felt an amazing swimsuit 👙 on sale @Academy was necessary. #HouWX,TheLindaV
1680,0,False,954137479547883521,False,2,False,RT @HellerWeather: Good afternoon! Here's the #Houston hour-by-hour evening forecast. #houwx #TXwx https://t.co/WMKGH69EQe,badjerry_1
1681,0,False,954135130393792513,False,0,False,"RT NWSHouston ""2018 is off to a very cold start. Just how cold has it been? The first 17 days of the month were the… https://t.co/7kDlMRVxCX",notihouston
1682,35,False,954134900847841281,False,35,False,2018 is off to a very cold start. Just how cold has it been? The first 17 days of the month were the tenth coldest… https://t.co/RDfzlBGpyb,NWSHouston
1683,0,False,954120655074709504,False,2,False,RT @HellerWeather: Good afternoon! Here's the #Houston hour-by-hour evening forecast. #houwx #TXwx https://t.co/WMKGH69EQe,Jm28Jomo
1684,1,False,954111667113209857,False,2,False,Good afternoon! Here's the #Houston hour-by-hour evening forecast. #houwx #TXwx https://t.co/WMKGH69EQe,HellerWeather
1685,0,False,954082858490105856,False,63,False,RT @AlertHouston: ⚠️❄️ Hard Freeze Warning in Effect for Houston from 9pm Tonight to 9am Thursday. #houwx #txwx #houstonice https://t.co/Vj…,Myartandshit
1686,1,False,954073617033236480,False,0,False,"A final, wrap-up of the #Icepocalypse2018 Let's pray this is the last weather story I write for a bit. #houwx 

https://t.co/gghD5IFdEZ",RobDownenChron
1687,0,False,954064172479864833,False,2,False,RT @HPMNews887: UPDATE: List of Wednesday closings due to winter weather https://t.co/6ZuUAI9c5D #houwx #houstonweather #WinterWeather #sch…,sonny_scroggins
1688,0,False,954061350862577666,False,353,False,"RT @ShesLikeTexas15: Houston right now 
#houwx #snowday #HoustonWeather https://t.co/gWKFevxxAP",spike_6036
1689,5,False,954048114259873798,False,0,False,Phew. We are above freezing again...and no freezing temps in the 10-day forecast. I’m going to believe that we are… https://t.co/pQiarKF400,ksc_2015
1690,0,False,954037589195059200,True,147,False,"RT @Fox26Houston: When it's colder in Houston than Anchorage, Alaska... #fox26wx #houwx https://t.co/lyT18v4yg1",chrisvaldez_12
1691,0,False,954031804960460801,False,9,False,"RT @mattlanza: Holy sunrise, Houston. #houwx https://t.co/grisPRWQib",marahunt
1692,45,False,954031146861584386,False,18,False,Who's ready to finally break out of the 30s? High temperatures this afternoon should top out in the low-40s as clou… https://t.co/XbSJsngUKb,NWSHouston
1693,0,False,954030661974753282,False,9,False,"RT @mattlanza: Holy sunrise, Houston. #houwx https://t.co/grisPRWQib",geeehoe
1694,0,False,954028634964221953,False,9,False,"RT @mattlanza: Holy sunrise, Houston. #houwx https://t.co/grisPRWQib",rapgameDrCrane
1695,0,False,954025875045003264,True,147,False,"RT @Fox26Houston: When it's colder in Houston than Anchorage, Alaska... #fox26wx #houwx https://t.co/lyT18v4yg1",anthonybraiyant
1696,0,False,954025614012534786,True,147,False,"RT @Fox26Houston: When it's colder in Houston than Anchorage, Alaska... #fox26wx #houwx https://t.co/lyT18v4yg1",SupJoel_
1697,0,False,954015792991035393,False,0,False,"Good morning Houston!  Yes, we are open today. 
https://t.co/ZkYO6VupAQ
713.837.0311
#MCD #HouNews #HouWx https://t.co/757SomZgwd",HoustonMunCourt
1698,0,False,954013283618615296,False,19,False,"RT @HCSOTexas: #houtraffic - #houwx 
 TXDOT reporting icy conditions on N IH 45 @ the Belt - both North bound and South bound lanes  - use…",MayraC27
1699,0,False,954007801621225472,False,1,False,RT @mikemcguff: Getting colder! Currently it's 30F and Clear. #houwx,Amb3r_mart1n
1700,12,False,954007504001945601,False,3,False,Still some ice on a few roadways this morning. Use caution especially on those bridges and any areas that don’t get… https://t.co/CJVIaJybj5,JeffLindner1
1701,0,False,954006791528026113,False,10,False,RT @HCSOTexas: Icy conditions southbound Southwest freeway at Spur 527.  Use caution in the area.  #houtraffic #houwx,JeffLindner1
1702,0,False,954006685357658118,False,19,False,"RT @HCSOTexas: #houtraffic - #houwx 
 TXDOT reporting icy conditions on N IH 45 @ the Belt - both North bound and South bound lanes  - use…",JeffLindner1
1703,0,False,954002156218212353,False,10,False,RT @HCSOTexas: Icy conditions southbound Southwest freeway at Spur 527.  Use caution in the area.  #houtraffic #houwx,marinagil28
1704,0,False,953998963648188416,True,48,False,RT @houstonpolice: Please continue to stay off the roads people! Many are still covered in ice.  #houwx #houstonweather #hounews https://t.…,CaliDreams21
1705,0,False,953998918056062976,False,308,False,RT @LFlinn08: lovely #houstonweather #houwx https://t.co/ZOVYSRcENS,__KingAndrew__
1706,0,False,953995273243635712,False,9,False,"RT @mattlanza: Holy sunrise, Houston. #houwx https://t.co/grisPRWQib",jescobar82
1707,0,False,953994686842142721,False,19,False,"RT @HCSOTexas: #houtraffic - #houwx 
 TXDOT reporting icy conditions on N IH 45 @ the Belt - both North bound and South bound lanes  - use…",CiaoBellllllla
1708,0,False,953994158439530498,False,9,False,"RT @mattlanza: Holy sunrise, Houston. #houwx https://t.co/grisPRWQib",Auchter97
1709,0,False,953994024003784704,False,10,False,RT @HCSOTexas: Icy conditions southbound Southwest freeway at Spur 527.  Use caution in the area.  #houtraffic #houwx,lkjtexas
1710,0,False,953993783955292160,False,10,False,RT @HCSOTexas: Icy conditions southbound Southwest freeway at Spur 527.  Use caution in the area.  #houtraffic #houwx,_amorette_z
1711,0,False,953993712186650624,False,0,False,Awww finally the ice is gone and people are sane again #Houston #HoustonIce #houwx #ChiTown,Mr_Chata
1712,0,False,953993338000158725,False,10,False,RT @HCSOTexas: Icy conditions southbound Southwest freeway at Spur 527.  Use caution in the area.  #houtraffic #houwx,SylvesterTurner
1713,0,False,953992206649569286,False,10,False,RT @HCSOTexas: Icy conditions southbound Southwest freeway at Spur 527.  Use caution in the area.  #houtraffic #houwx,HoustonTX
1714,0,False,953990459092762624,False,0,False,"Boil water notice issued for parts of Pearland
https://t.co/4gZIGX47RT
#houwx https://t.co/1APTQ46Xvh",HPMNews887
1715,0,False,953990459067682816,False,0,False,"Boil water notice issued for parts of Pearland
https://t.co/eAbP4r2P2j
#houwx https://t.co/XohRqikxyy",HoustonPubMedia
1716,0,False,953987806363340800,False,0,False,The light is out at South Barker Cypress and Westheimer Parkway. Traffic is backed up for about a mile.… https://t.co/QfO7VmHekP,Cdub350
1717,0,False,953983096793288704,False,19,False,"RT @HCSOTexas: #houtraffic - #houwx 
 TXDOT reporting icy conditions on N IH 45 @ the Belt - both North bound and South bound lanes  - use…",SheriffEd_HCSO
1718,0,False,953983060055330816,False,10,False,RT @HCSOTexas: Icy conditions southbound Southwest freeway at Spur 527.  Use caution in the area.  #houtraffic #houwx,SheriffEd_HCSO
1719,0,False,953982099924639744,False,19,False,"RT @HCSOTexas: #houtraffic - #houwx 
 TXDOT reporting icy conditions on N IH 45 @ the Belt - both North bound and South bound lanes  - use…",A53911483
